,PlayerName,IdPlayer,IdTeam,ShirtNumber,Status,SpecialStatus,Captain,PositionType,Date,Group,Stage,TeamID,TeamName,TeamAbbr,IdMatch,GameNum,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
10,Roberto ALVARADO,403585,43911,25,1,,False,3,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.9543304443359375,1.0,2.0,0.0,2.0,4.0,2.0,11.0,4.0,0.0,0.0,1293.02001953125,181.67999267578125,4293.6201171875,499.8000183105469,3763.010009765625,31.0,36.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,3.0,2.0,3.0,10.0,4.0,4.0,3.0,3.0,0.0,5.0,3.0,2.0,4.0,13.0,1.0,0.0,0.0,10.0,1.0,86.0,38.0,5.0,22.0,14.0,5.0,11.0,30.0,41.0,0.0,0.0,37.0,33.0,0.0,0.0,12.0,19.0,2.0,2.0,17.0,21.0,19.0,0.0,116.0,43.0,0.0,0.0,2.0,0.7248509526252747,1.0,101.00468333333333,32.17203140258789,10031.1298828125,0.0,0.0
11,Carlos ACEVEDO,441260,43911,12,2,,False,0,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Guillermo OCHOA,215285,43911,13,2,,False,0,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jorge SANCHEZ,403596,43911,2,2,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Edson ALVAREZ,400634,43911,4,2,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.615422248840332,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,307.44000244140625,104.55000305175781,706.969970703125,143.94000244140625,744.760009765625,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,8.0,0.0,2.0,4.0,13.0,15.0,4.0,19.0,0.0,0.0,16.0,14.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,11.0,5.0,0.0,28.0,15.0,1.0,0.0,0.0,0.3603105843067169,0.0,21.455916666666667,31.457359313964844,2007.659912109375,0.0,0.0
15,Mateo CHAVEZ,500038,43911,20,2,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Luis ROMO,430763,43911,7,2,,False,2,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Orbelin PINEDA,372090,43911,17,2,,False,2,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Obed VARGAS,461177,43911,18,2,,False,2,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Gilberto MORA,500037,43911,19,2,,False,2,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.861114978790283,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,570.0,46.560001373291016,1053.300048828125,251.47999572753906,1161.5601806640625,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,36.0,13.0,1.0,5.0,9.0,4.0,9.0,9.0,18.0,0.0,0.0,15.0,15.0,0.0,0.0,6.0,5.0,0.0,1.0,2.0,16.0,3.0,0.0,43.0,17.0,1.0,0.0,1.0,1.2021695375442505,0.0,31.528783333333337,27.080612182617188,3082.900146484375,0.0,0.0
20,Luis CHAVEZ,448051,43911,24,2,,False,2,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.459630012512207,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,459.1700134277344,46.84000015258789,1078.719970703125,249.0700225830078,1042.93994140625,10.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,8.0,8.0,7.0,7.0,3.0,0.0,0.0,1.0,3.0,1.0,61.0,14.0,1.0,0.0,6.0,10.0,2.0,14.0,16.0,0.0,0.0,28.0,28.0,0.0,0.0,12.0,4.0,0.0,0.0,4.0,27.0,4.0,0.0,42.0,16.0,1.0,0.0,0.0,0.1464855968952179,0.0,31.60065,27.145231246948242,2876.739990234375,0.0,0.0
21,Alexis VEGA,430766,43911,10,2,,False,3,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.111552715301514,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,388.57000732421875,48.93000030517578,740.4500732421875,104.00999450683594,633.4600219726562,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,9.0,0.0,5.0,4.0,3.0,7.0,5.0,12.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,3.0,2.0,0.0,6.0,8.0,6.0,0.0,28.0,10.0,1.0,0.0,0.0,1.5388057231903076,0.0,18.784783333333337,27.999042510986328,1915.4200439453125,0.0,0.0
22,Santiago GIMENEZ,430759,43911,11,2,,False,3,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Armando GONZALEZ,514336,43911,14,2,,False,3,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8760480880737305,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,323.7099914550781,78.41000366210938,748.0499877929688,186.9499969482422,748.8900756835938,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,4.0,3.0,0.0,5.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,4.0,0.0,25.0,14.0,1.0,0.0,0.0,6.574339389801025,0.0,21.564033333333327,31.966567993164062,2086.009765625,0.0,0.0
24,Cesar HUERTA,406135,43911,21,2,,False,3,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Guillermo MARTINEZ,386339,43911,22,2,,False,3,2026-06-11T19:00:00Z,Group A,First Stage,43911,Mexico,MEX,400021443,1,98',0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Ronwen WILLIAMS,395986,43883,1,1,,True,0,2026-06-11T19:00:00Z,Group A,First Stage,43883,South Africa,RSA,400021443,1,98',0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.9740278720855713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.8899917602539,0.0,903.4500122070312,17.440000534057617,3978.580078125,3.0,6.0,0.0,0.0,0.0,1.0,23.0,21.0,0.5,5.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,1.0,9.0,14.0,8.0,4.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,4.0,5.0,0.0,4.0,0.0,1.0,1.0,85.0,43.0,2.0,0.0,0.0,17.0,12.0,5.0,17.0,0.0,0.0,47.0,35.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.014725122600793839,0.0,101.00468333333333,23.6444149017334,5010.3603515625,0.0,0.0
27,Aubrey MODIBA,395050,43883,6,1,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43883,South Africa,RSA,400021443,1,98',0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,6.011255741119385,0.0,0.0,0.0,1.0,2.0,0.0,23.0,6.0,1.0,0.0,1162.27001953125,46.189998626708984,3308.14013671875,459.6399841308594,3061.52001953125,9.0,16.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,44.0,24.0,3.0,4.0,12.0,3.0,7.0,12.0,19.0,1.0,0.0,17.0,13.0,0.0,0.0,7.0,4.0,1.0,2.0,11.0,8.0,13.0,0.0,98.0,39.0,0.0,1.0,0.0,0.20130281150341034,1.0,80.17295,27.842830657958984,8037.759765625,0.015176655724644661,0.0
28,Mbekezeli MBOKAZI,504199,43883,14,1,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43883,South Africa,RSA,400021443,1,98',0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.265786170959473,0.0,0.0,0.0,0.0,2.0,0.0,26.0,8.0,2.0,0.0,957.77001953125,170.55001831054688,3462.969970703125,445.5400085449219,3834.830078125,5.0,6.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,79.0,39.0,2.0,0.0,4.0,5.0,3.0,6.0,9.0,0.0,0.0,33.0,25.0,0.0,0.0,7.0,3.0,0.0,1.0,7.0,29.0,8.0,0.0,91.0,43.0,0.0,0.0,0.0,0.08884309977293015,1.0,101.00468333333333,31.537071228027344,8871.66015625,0.02048644796013832,0.0
29,Nkosinathi SIBISI,463221,43883,19,1,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43883,South Africa,RSA,400021443,1,98',0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.571890354156494,0.0,0.0,3.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,1141.1500244140625,140.30999755859375,3935.770263671875,389.6300048828125,3780.72998046875,14.0,21.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,4.0,16.0,12.0,11.0,12.0,15.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,3.0,16.0,0.0,1.0,1.0,9.0,1.0,108.0,45.0,1.0,0.0,2.0,14.0,4.0,12.0,16.0,0.0,0.0,52.0,42.0,0.0,0.0,10.0,0.0,0.0,1.0,11.0,36.0,12.0,0.0,101.0,38.0,0.0,0.0,0.0,0.044434089213609695,4.0,101.00468333333333,29.935426712036133,9387.58984375,0.0,1.0
30,Khuliso MUDAU,463218,43883,20,1,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43883,South Africa,RSA,400021443,1,98',0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.5417280197143555,0.0,0.0,0.0,0.0,1.0,0.0,34.0,4.0,0.0,0.0,1125.419921875,307.41998291015625,3701.2099609375,538.6099853515625,3663.98974609375,13.0,18.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,6.0,4.0,3.0,4.0,5.0,0.0,1.0,0.0,3.0,1.0,70.0,33.0,2.0,8.0,9.0,2.0,3.0,16.0,19.0,0.0,0.0,33.0,29.0,0.0,0.0,8.0,3.0,2.0,0.0,15.0,19.0,15.0,0.0,100.0,48.0,0.0,0.0,0.0,0.0848289430141449,3.0,101.00468333333333,33.302154541015625,9336.650390625,0.0,0.0
31,Ime OKON,506039,43883,21,1,,False,1,2026-06-11T19:00:00Z,Group A,First Stage,43883,South Africa,RSA,400021443,1,98',0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.672650337219238,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,1411.75,134.07000732421875,3707.31005859375,588.3099975585938,3716.339599609375,4.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,6.0,5.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,106.0,41.0,0.0,0.0,0.0,13.0,3.0,10.0,13.0,0.0,0.0,51.0,46.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,42.0,6.0,0.0,119.0,52.0,0.0,0.0,0.0,0.03477220609784126,0.0,101.00468333333333,31.6261043548584,9557.779296875,0.0,0.0
