,IdStage,IdMatch,IdTeam,IdPlayer,EventType,Description,MatchMinute,HomeGoals,AwayGoals,PosX,PosY
4786,289273,400021445,43822,274281,Goal Prevention,The goalkeeper of Korea Republic pulls off a save.,20',0,0,2.06746,47.622823
4787,289273,400021445,43883,430917,Offside,Evidence MAKGOPA (South Africa) is ruled offside.,22',0,0,,
4788,289273,400021445,,,Delay,Match paused for a hydration break,23',0,0,,
4789,289273,400021445,,,Resume,Match resumed after interruption,26',0,0,,
4790,289273,400021445,43822,418490,Corner,LEE Kangin (Korea Republic) takes a corner kick.,27',0,0,99.54011,1.5756200000000002
4791,289273,400021445,43883,494248,Attempt at Goal,Thalente MBATHA (South Africa) attempts an effort on goal.,30',0,0,19.60761,59.988074000000005
4792,289273,400021445,43822,274281,Goal Prevention,The goalkeeper of Korea Republic pulls off a save.,30',0,0,1.81546,49.96509806
4793,289273,400021445,43883,430917,Attempt at Goal,Evidence MAKGOPA (South Africa) attempts an effort on goal.,30',0,0,6.25262,47.652995
4794,289273,400021445,43822,274281,Goal Prevention,The goalkeeper of Korea Republic pulls off a save.,30',0,0,2.72552,48.456932
4795,289273,400021445,43883,494248,Foul,Thalente MBATHA (South Africa) commits a foul.,34',0,0,49.1177377,51.61087
4796,289273,400021445,43822,395083,Attempt at Goal,HWANG Heechan (Korea Republic) attempts an effort on goal.,34',0,0,72.14832,63.311479999999996
4797,289273,400021445,43883,390475,Foul,Sphephelo SITHOLE (South Africa) commits a foul.,36',0,0,39.81576,28.713319999999996
4798,289273,400021445,43883,463234,Attempt at Goal,Thapelo MASEKO (South Africa) attempts an effort on goal.,39',0,0,22.88144,49.3051691
4799,289273,400021445,43822,395083,Foul,HWANG Heechan (Korea Republic) commits a foul.,40',0,0,89.7995,87.20295
4800,289273,400021445,43822,492315,Foul,LEE Gihyuk (Korea Republic) commits a foul.,41',0,0,31.48496,79.22756
4801,289273,400021445,43883,486161,Attempt at Goal,Relebohile MOFOKENG (South Africa) attempts an effort on goal.,42',0,0,21.60929,29.67748
4802,289273,400021445,43883,463234,Attempt at Goal,Thapelo MASEKO (South Africa) attempts an effort on goal.,43',0,0,17.629269999999998,73.69713
4803,289273,400021445,43883,395050,Offside,Aubrey MODIBA (South Africa) is ruled offside.,44',0,0,,
4804,289273,400021445,43883,430917,Offside,Evidence MAKGOPA (South Africa) is ruled offside.,45'+2',0,0,,
4805,289273,400021445,43883,463234,Corner,Thapelo MASEKO (South Africa) takes a corner kick.,45'+4',0,0,0.17366,98.61881
4806,289273,400021445,43883,395050,Attempt at Goal,Aubrey MODIBA (South Africa) attempts an effort on goal.,45'+5',0,0,24.49538,50.866988199999994
4807,289273,400021445,,,End Time,The referee brings the first period to an end.,45'+5',0,0,,
4808,289273,400021445,43822,307849,Substitution,Before the second half begins SON Heungmin (in) comes off the bench to replace HWANG Heechan (out) (Korea Republic),,0,0,,
4809,289273,400021445,43822,430385,Substitution,Before the second half begins KIM Jingyu (in) comes off the bench to replace PAIK Seungho (out) (Korea Republic),,0,0,,
4810,289273,400021445,43822,511828,Substitution,Before the second half begins CASTROP Jens (in) comes off the bench to replace LEE Taeseok (out) (Korea Republic),,0,0,,
4811,289273,400021445,,,Start Time,The referee signals the start of the second period.,45',0,0,,
4812,289273,400021445,43883,463234,Attempt at Goal,Thapelo MASEKO (South Africa) attempts an effort on goal.,51',0,0,87.61305,42.924445
4813,289273,400021445,43883,494248,Attempt at Goal,Thalente MBATHA (South Africa) attempts an effort on goal.,51',0,0,69.29518999999999,51.642409
4814,289273,400021445,43883,419223,Foul,Oswin APPOLLIS (South Africa) commits a foul.,54',0,0,83.51311,76.35054
4815,289273,400021445,43883,430917,Foul,Evidence MAKGOPA (South Africa) commits a foul.,59',0,0,85.62305,9.94087
4816,289273,400021445,43822,448586,Attempt at Goal,OH Hyeongyu (Korea Republic) attempts an effort on goal.,60',0,0,8.41025,50.051933950000006
4817,289273,400021445,43883,395986,Goal Prevention,The goalkeeper of South Africa pulls off a save.,60',0,0,0.81781,45.644305
4818,289273,400021445,43883,504193,Substitution,Tshepang MOREMI (in) comes off the bench to replace Oswin APPOLLIS (out) (South Africa),62',0,0,,
4819,289273,400021445,43883,504193,Assist,Assisted by Tshepang MOREMI.,63',0,0,85.9828,75.22624
4820,289273,400021445,43883,463234,Attempt at Goal,Thapelo MASEKO (South Africa) attempts an effort on goal.,63',0,0,87.95169,39.15762
4821,289273,400021445,43883,463234,Goal!,Thapelo MASEKO (South Africa) scores!!,63',1,0,87.95169,39.15762
4822,289273,400021445,43822,274281,Goal Prevention,The goalkeeper of Korea Republic pulls off a save.,63',1,0,99.70080999999999,45.808517
4823,289273,400021445,43822,511828,Foul,CASTROP Jens (Korea Republic) commits a foul.,65',1,0,22.6852,7.094720000000001
4824,289273,400021445,43822,479316,Substitution,PARK Jinseob (in) comes off the bench to replace KIM Minjae (out) (Korea Republic),65',1,0,,
4825,289273,400021445,43822,511828,Foul,CASTROP Jens (Korea Republic) commits a foul.,69',1,0,38.55184,21.79564
4826,289273,400021445,,,Delay,Match paused for a hydration break,69',1,0,,
4827,289273,400021445,,,Resume,Match resumed after interruption,72',1,0,,
4828,289273,400021445,43883,395050,Yellow card,Aubrey MODIBA (South Africa) is booked by the referee.,72',1,0,42.957276,97.44737
4829,289273,400021445,43822,430387,Substitution,CHO Guesung (in) comes off the bench to replace OH Hyeongyu (out) (Korea Republic),74',1,0,,
4830,289273,400021445,43883,481242,Substitution,Iqraam RAYNERS (in) comes off the bench to replace Thapelo MASEKO (out) (South Africa),75',1,0,,
4831,289273,400021445,43822,418490,Corner,LEE Kangin (Korea Republic) takes a corner kick.,76',1,0,0.40010999999999997,98.74642
4832,289273,400021445,43883,463218,Foul,Khuliso MUDAU (South Africa) commits a foul.,76',1,0,32.72064,7.72285
4833,289273,400021445,43822,423874,Foul,LEE Hanbeom (Korea Republic) commits a foul.,78',1,0,29.44717,81.66698
4834,289273,400021445,43822,430387,Yellow card,CHO Guesung (Korea Republic) is booked by the referee.,78',1,0,66.29574000000001,81.05451000000001
4835,289273,400021445,43883,463236,Substitution,Jayden ADAMS (in) comes off the bench to replace Relebohile MOFOKENG (out) (South Africa),80',1,0,,
4836,289273,400021445,43883,504193,Foul,Tshepang MOREMI (South Africa) commits a foul.,83',1,0,58.849273000000004,76.2593
4837,289273,400021445,43822,418490,Corner,LEE Kangin (Korea Republic) takes a corner kick.,85',1,0,0.39091000000000004,98.67965
4838,289273,400021445,43822,307849,Corner,SON Heungmin (Korea Republic) takes a corner kick.,86',1,0,0.34468,1.32789
4839,289273,400021445,43822,429608,Attempt at Goal,SEOL Youngwoo (Korea Republic) attempts an effort on goal.,86',1,0,20.83295,68.42477
4840,289273,400021445,43822,511828,Foul,CASTROP Jens (Korea Republic) commits a foul.,87',1,0,61.50637,20.41773
4841,289273,400021445,43822,307849,Attempt at Goal,SON Heungmin (Korea Republic) attempts an effort on goal.,88',1,0,19.83703,46.532085
4842,289273,400021445,43822,418490,Corner,LEE Kangin (Korea Republic) takes a corner kick.,90'+3',1,0,0.30728,98.77072
4843,289273,400021445,43822,479316,Attempt at Goal,PARK Jinseob (Korea Republic) attempts an effort on goal.,90'+3',1,0,,
4844,289273,400021445,,,End Time,The referee brings the second period to an end.,90'+7',1,0,,
4845,289273,400021445,,,Match end,The final whistle sounds.,97',1,0,,
4846,289273,400021468,1895293,,Coin Toss,Curaçao won the coin toss and chose the side,0',0,0,,
4847,289273,400021468,,,Start Time,The referee signals the start of the first period.,0',0,0,,
4848,289273,400021468,1895293,485347,Attempt at Goal,Tahith CHONG (Curaçao) attempts an effort on goal.,2',0,0,19.8101,37.83097
4849,289273,400021468,43854,405873,Goal Prevention,The goalkeeper of Côte d'Ivoire pulls off a save.,2',0,0,3.71373,46.121911999999995
4850,289273,400021468,1895293,511141,Foul,Armando OBISPO (Curaçao) commits a foul.,6',0,0,63.112230000000004,51.789795999999996
4851,289273,400021468,43854,510922,Assist,Assisted by Yan DIOMANDE.,7',0,0,98.32832,67.07272
4852,289273,400021468,43854,402261,Attempt at Goal,Nicolas PEPE (Côte d'Ivoire) attempts an effort on goal.,7',0,0,95.12380999999999,56.123425999999995
4853,289273,400021468,43854,402261,Goal!,Nicolas PEPE (Côte d'Ivoire) scores!!,7',0,1,95.12380999999999,56.123425999999995
4854,289273,400021468,1895293,466317,Foul,Juninho BACUNA (Curaçao) commits a foul.,8',0,1,43.237776,5.06524
4855,289273,400021468,43854,430822,Attempt at Goal,Amad DIALLO (Côte d'Ivoire) attempts an effort on goal.,10',0,1,83.57957999999999,34.31379
4856,289273,400021468,1895293,431698,Foul,Jurien GAARI (Curaçao) commits a foul.,12',0,1,40.876585999999996,58.781786000000004
4857,289273,400021468,1895293,431698,Attempt at Goal,Jurien GAARI (Curaçao) attempts an effort on goal.,14',0,1,20.63043,68.89109
4858,289273,400021468,43854,430822,Attempt at Goal,Amad DIALLO (Côte d'Ivoire) attempts an effort on goal.,18',0,1,91.21538,49.4503041
4859,289273,400021468,1895293,466317,Foul,Juninho BACUNA (Curaçao) commits a foul.,21',0,1,57.881963999999996,9.356340000000001
4860,289273,400021468,43854,486260,Foul,Christopher OPERI (Côte d'Ivoire) commits a foul.,21',0,1,85.66846,88.92642
4861,289273,400021468,43854,430822,Attempt at Goal,Amad DIALLO (Côte d'Ivoire) attempts an effort on goal.,23',0,1,84.12324,44.063133
4862,289273,400021468,,,Delay,Match paused for a hydration break,23',0,1,,
4863,289273,400021468,,,Resume,Match resumed after interruption,26',0,1,,
4864,289273,400021468,43854,510922,Corner,Yan DIOMANDE (Côte d'Ivoire) takes a corner kick.,29',0,1,99.9957,98.72381999999999
4865,289273,400021468,1895293,466340,Corner,Leandro BACUNA (Curaçao) takes a corner kick.,30',0,1,0.32317,1.36481
4866,289273,400021468,1895293,494989,Foul,Livano COMENENCIA (Curaçao) commits a foul.,31',0,1,4.14004,43.959937
4867,289273,400021468,1895293,506471,Foul,Deveron FONVILLE (Curaçao) commits a foul.,33',0,1,53.753669,21.96046
4868,289273,400021468,43854,402261,Yellow card,Nicolas PEPE (Côte d'Ivoire) is booked by the referee.,34',0,1,77.03721999999999,86.29719999999999
4869,289273,400021468,1895293,466350,Foul,Sherel FLORANUS (Curaçao) commits a foul.,36',0,1,68.06493999999999,18.060280000000002
4870,289273,400021468,1895293,485347,Attempt at Goal,Tahith CHONG (Curaçao) attempts an effort on goal.,39',0,1,22.71575,55.334658000000005
4871,289273,400021468,43854,510922,Corner,Yan DIOMANDE (Côte d'Ivoire) takes a corner kick.,42',0,1,99.75944,98.37669
4872,289273,400021468,43854,371609,Foul,Franck KESSIE (Côte d'Ivoire) commits a foul.,43',0,1,43.825210999999996,81.09325
4873,289273,400021468,1895293,466340,Attempt at Goal,Leandro BACUNA (Curaçao) attempts an effort on goal.,44',0,1,9.55169,28.33163
4874,289273,400021468,43854,430831,Foul,Ibrahim SANGARE (Côte d'Ivoire) commits a foul.,45'+2',0,1,37.43356,16.34441
4875,289273,400021468,1895293,466317,Corner,Juninho BACUNA (Curaçao) takes a corner kick.,45'+3',0,1,0.2493,1.36893
4876,289273,400021468,1895293,431698,Attempt at Goal,Jurien GAARI (Curaçao) attempts an effort on goal.,45'+3',0,1,3.70197,39.802949999999996
4877,289273,400021468,1895293,466317,Corner,Juninho BACUNA (Curaçao) takes a corner kick.,45'+4',0,1,0.54642,1.2424
4878,289273,400021468,,,End Time,The referee brings the first period to an end.,45'+5',0,1,,
4879,289273,400021468,43854,514208,Substitution,Before the second half begins Christ Inao OULAI (in) comes off the bench to replace Amad DIALLO (out) (Côte d'Ivoire),,0,1,,
4880,289273,400021468,,,Start Time,The referee signals the start of the second period.,45',0,1,,
4881,289273,400021468,43854,402261,Offside,Nicolas PEPE (Côte d'Ivoire) is ruled offside.,46',0,1,,
4882,289273,400021468,1895293,485347,Foul,Tahith CHONG (Curaçao) commits a foul.,48',0,1,62.75881,18.9605
4883,289273,400021468,1895293,407680,Foul,Juergen LOCADIA (Curaçao) commits a foul.,49',0,1,86.69789,31.60981
4884,289273,400021468,43854,371609,Attempt at Goal,Franck KESSIE (Côte d'Ivoire) attempts an effort on goal.,53',0,1,17.25885,52.886336
4885,289273,400021468,43854,402261,Corner,Nicolas PEPE (Côte d'Ivoire) takes a corner kick.,53',0,1,0.36978,98.52041
4886,289273,400021468,1895293,466350,Attempt at Goal,Sherel FLORANUS (Curaçao) attempts an effort on goal.,55',0,1,80.14143,51.832744
4887,289273,400021468,1895293,431698,Foul,Jurien GAARI (Curaçao) commits a foul.,57',0,1,62.96734000000001,15.9749
4888,289273,400021468,1895293,424047,Substitution,Jeremy ANTONISSE (in) comes off the bench to replace Livano COMENENCIA (out) (Curaçao),61',0,1,,
4889,289273,400021468,43854,430831,Assist,Assisted by Ibrahim SANGARE.,64',0,1,29.91987,68.37149
4890,289273,400021468,43854,402261,Attempt at Goal,Nicolas PEPE (Côte d'Ivoire) attempts an effort on goal.,64',0,1,10.23061,65.15857
4891,289273,400021468,43854,402261,Goal!,Nicolas PEPE (Côte d'Ivoire) scores!!,64',0,2,10.23061,65.15857
4892,289273,400021468,43854,464133,Substitution,Elye WAHI (in) comes off the bench to replace Nicolas PEPE (out) (Côte d'Ivoire),67',0,2,,
4893,289273,400021468,43854,506202,Substitution,Bazoumana TOURE (in) comes off the bench to replace Yan DIOMANDE (out) (Côte d'Ivoire),67',0,2,,
4894,289273,400021468,43854,477777,Substitution,Oumar DIAKITE (in) comes off the bench to replace Ange-Yoan BONNY (out) (Côte d'Ivoire),67',0,2,,
4895,289273,400021468,,,Delay,Match paused for a hydration break,68',0,2,,
4896,289273,400021468,,,Resume,Match resumed after interruption,71',0,2,,
4897,289273,400021468,1895293,401023,Offside,Joshua BRENET (Curaçao) is ruled offside.,73',0,2,,
4898,289273,400021468,1895293,485347,Attempt at Goal,Tahith CHONG (Curaçao) attempts an effort on goal.,74',0,2,84.12722000000001,25.98084
4899,289273,400021468,43854,405873,Goal Prevention,The goalkeeper of Côte d'Ivoire pulls off a save.,74',0,2,96.38940000000001,44.25823
4900,289273,400021468,1895293,466317,Yellow card,Juninho BACUNA (Curaçao) is booked by the referee.,75',0,2,41.412651,31.72121
4901,289273,400021468,1895293,466372,Substitution,Gervane KASTANEER (in) comes off the bench to replace Jurien GAARI (out) (Curaçao),77',0,2,,
4902,289273,400021468,1895293,506473,Substitution,Tyrese NOSLIN (in) comes off the bench to replace Deveron FONVILLE (out) (Curaçao),77',0,2,,
4903,289273,400021468,43854,335807,Substitution,Jean Michael SERI (in) comes off the bench to replace Franck KESSIE (out) (Côte d'Ivoire),77',0,2,,
4904,289273,400021468,43854,486260,Foul,Christopher OPERI (Côte d'Ivoire) commits a foul.,78',0,2,94.11007000000001,6.03179
4905,289273,400021468,1895293,466340,Attempt at Goal,Leandro BACUNA (Curaçao) attempts an effort on goal.,79',0,2,93.29417,48.395888
4906,289273,400021468,1895293,466317,Attempt at Goal,Juninho BACUNA (Curaçao) attempts an effort on goal.,79',0,2,93.52291000000001,47.512831999999996
4907,289273,400021468,43854,506202,Corner,Bazoumana TOURE (Côte d'Ivoire) takes a corner kick.,80',0,2,0.34133,98.62005
4908,289273,400021468,43854,514208,Foul,Christ Inao OULAI (Côte d'Ivoire) commits a foul.,83',0,2,63.262209999999996,14.52849
4909,289273,400021468,1895293,466372,Yellow card,Gervane KASTANEER (Curaçao) is booked by the referee.,83',0,2,,
4910,289273,400021468,43854,335807,Corner,Jean Michael SERI (Côte d'Ivoire) takes a corner kick.,87',0,2,0.48081,1.1473
4911,289273,400021468,43854,464133,Attempt at Goal,Elye WAHI (Côte d'Ivoire) attempts an effort on goal.,89',0,2,6.01514,66.84944
4912,289273,400021468,1895293,390650,Goal Prevention,The goalkeeper of Curaçao pulls off a save.,89',0,2,4.41048,61.71012
4913,289273,400021468,1895293,485379,Substitution,Shurandy SAMBO (in) comes off the bench to replace Joshua BRENET (out) (Curaçao),90',0,2,,
4914,289273,400021468,1895293,466346,Substitution,Brandley KUWAS (in) comes off the bench to replace Juergen LOCADIA (out) (Curaçao),90',0,2,,
4915,289273,400021468,1895293,424047,Corner,Jeremy ANTONISSE (Curaçao) takes a corner kick.,90',0,2,99.73943,98.49453
4916,289273,400021468,1895293,466372,Attempt at Goal,Gervane KASTANEER (Curaçao) attempts an effort on goal.,90'+2',0,2,81.61366,50.1764085
4917,289273,400021468,1895293,466350,Offside,Sherel FLORANUS (Curaçao) is ruled offside.,90'+3',0,2,,
4918,289273,400021468,1895293,424047,Attempt at Goal,Jeremy ANTONISSE (Curaçao) attempts an effort on goal.,90'+3',0,2,84.51094,60.48262
4919,289273,400021468,43854,335807,Corner,Jean Michael SERI (Côte d'Ivoire) takes a corner kick.,90'+4',0,2,0.40703,1.38124
4920,289273,400021468,,,End Time,The referee brings the second period to an end.,90'+7',0,2,,
4921,289273,400021468,,,Match end,The final whistle sounds.,97',0,2,,
4922,289273,400021466,43948,,Coin Toss,Germany won the coin toss and chose to kick off,0',0,0,,
4923,289273,400021466,,,Start Time,The referee signals the start of the first period.,0',0,0,,
4924,289273,400021466,43948,430669,Assist,Assisted by Florian WIRTZ.,2',0,0,11.199919999999999,36.57738
4925,289273,400021466,43948,404353,Attempt at Goal,Leroy SANE (Germany) attempts an effort on goal.,2',0,0,14.33413,47.812582
4926,289273,400021466,43948,404353,Goal!,Leroy SANE (Germany) scores!!,2',0,1,14.33413,47.812582
4927,289273,400021466,43927,463465,Foul,Joel ORDONEZ (Ecuador) commits a foul.,5',0,1,35.05294,23.491419999999998
4928,289273,400021466,43948,430657,Foul,David RAUM (Germany) commits a foul.,6',0,1,16.76365,8.93463
4929,289273,400021466,43927,448312,Foul,Nilson ANGULO (Ecuador) commits a foul.,7',0,1,79.04738,81.83928999999999
4930,289273,400021466,43948,430669,Attempt at Goal,Florian WIRTZ (Germany) attempts an effort on goal.,7',0,1,18.07577,41.741623
4931,289273,400021466,43948,429642,Foul,Jamal MUSIALA (Germany) commits a foul.,8',0,1,40.369974,25.181530000000002
4932,289273,400021466,43927,424036,Assist,Assisted by Pedro VITE.,9',0,1,67.02665,33.6283
4933,289273,400021466,43927,448312,Attempt at Goal,Nilson ANGULO (Ecuador) attempts an effort on goal.,9',0,1,78.20882,61.17217
4934,289273,400021466,43927,448312,Goal!,Nilson ANGULO (Ecuador) scores!!,9',1,1,81.01604,58.177475
4935,289273,400021466,43927,389784,Foul,Alan FRANCO (Ecuador) commits a foul.,10',1,1,,
4936,289273,400021466,43927,419020,Foul,Gonzalo PLATA (Ecuador) commits a foul.,12',1,1,80.90474,19.3501
4937,289273,400021466,43948,492363,Attempt at Goal,Felix NMECHA (Germany) attempts an effort on goal.,14',1,1,17.81121,71.92012
4938,289273,400021466,43927,448312,Foul,Nilson ANGULO (Ecuador) commits a foul.,16',1,1,42.487856,75.96977
4939,289273,400021466,43927,419020,Foul,Gonzalo PLATA (Ecuador) commits a foul.,16',1,1,56.310016,27.75281
4940,289273,400021466,43927,424031,Foul,Piero HINCAPIE (Ecuador) commits a foul.,19',1,1,91.12751999999999,91.91924999999999
4941,289273,400021466,43927,389784,Foul,Alan FRANCO (Ecuador) commits a foul.,20',1,1,63.82821,3.6060799999999995
4942,289273,400021466,43927,448312,Corner,Nilson ANGULO (Ecuador) takes a corner kick.,22',1,1,100.0,100.0
4943,289273,400021466,43948,228912,Goal Prevention,The goalkeeper of Germany pulls off a save.,24',1,1,98.02316,59.85516199999999
4944,289273,400021466,43948,411367,Attempt at Goal,Kai HAVERTZ (Germany) attempts an effort on goal.,25',1,1,6.481299999999999,51.256466999999994
4945,289273,400021466,43927,441236,Goal Prevention,The goalkeeper of Ecuador pulls off a save.,25',1,1,1.07836,48.636736
4946,289273,400021466,,,Delay,Match paused for a hydration break,27',1,1,,
4947,289273,400021466,,,Resume,Match resumed after interruption,31',1,1,,
4948,289273,400021466,43927,373400,Attempt at Goal,Enner VALENCIA (Ecuador) attempts an effort on goal.,32',1,1,91.03693,26.18634
4949,289273,400021466,43948,429642,Attempt at Goal,Jamal MUSIALA (Germany) attempts an effort on goal.,35',1,1,11.25601,34.46692
4950,289273,400021466,43948,430669,Corner,Florian WIRTZ (Germany) takes a corner kick.,36',1,1,0.18716,1.45404
4951,289273,400021466,43948,492363,Attempt at Goal,Felix NMECHA (Germany) attempts an effort on goal.,38',1,1,17.66096,61.88755999999999
4952,289273,400021466,43927,424031,Yellow card,Piero HINCAPIE (Ecuador) is booked by the referee.,43',1,1,49.0994773,72.79738
4953,289273,400021466,43948,484849,Yellow card,Aleksandar PAVLOVIC (Germany) is booked by the referee.,44',1,1,50.183553800000006,61.847260000000006
4954,289273,400021466,43948,430669,Attempt at Goal,Florian WIRTZ (Germany) attempts an effort on goal.,45'+4',1,1,9.54072,61.6024
4955,289273,400021466,,,End Time,The referee brings the first period to an end.,45'+5',1,1,,
4956,289273,400021466,43948,429640,Substitution,Before the second half begins Angelo STILLER (in) comes off the bench to replace Aleksandar PAVLOVIC (out) (Germany),,1,1,,
4957,289273,400021466,,,Start Time,The referee signals the start of the second period.,45',1,1,,
4958,289273,400021466,43948,404353,Foul,Leroy SANE (Germany) commits a foul.,46',1,1,49.7693283,19.145680000000002
4959,289273,400021466,,,VAR,Penalty cancelled,47',1,1,,
4960,289273,400021466,43948,430657,Foul,David RAUM (Germany) commits a foul.,49',1,1,32.350849999999994,96.304
4961,289273,400021466,43927,389784,Yellow card,Alan FRANCO (Ecuador) is booked by the referee.,50',1,1,,
4962,289273,400021466,43927,405920,Corner,John YEBOAH (Ecuador) takes a corner kick.,54',1,1,0.41386,98.59848
4963,289273,400021466,43927,428885,Attempt at Goal,Moises CAICEDO (Ecuador) attempts an effort on goal.,54',1,1,4.07576,36.61503
4964,289273,400021466,43948,401378,Foul,Jonathan TAH (Germany) commits a foul.,56',1,1,59.041992,2.90956
4965,289273,400021466,43927,428885,Foul,Moises CAICEDO (Ecuador) commits a foul.,58',1,1,56.749134,23.33607
4966,289273,400021466,43948,404353,Foul,Leroy SANE (Germany) commits a foul.,59',1,1,86.5084,5.71493
4967,289273,400021466,43948,484851,Substitution,Deniz UNDAV (in) comes off the bench to replace Kai HAVERTZ (out) (Germany),60',1,1,,
4968,289273,400021466,43948,514188,Substitution,Malick THIAW (in) comes off the bench to replace Joshua KIMMICH (out) (Germany),60',1,1,,
4969,289273,400021466,43927,373400,Attempt at Goal,Enner VALENCIA (Ecuador) attempts an effort on goal.,62',1,1,19.328870000000002,61.76964
4970,289273,400021466,43948,228912,Goal Prevention,The goalkeeper of Germany pulls off a save.,62',1,1,2.68795,49.6107845
4971,289273,400021466,43948,430669,Attempt at Goal,Florian WIRTZ (Germany) attempts an effort on goal.,63',1,1,81.76964,55.729344000000005
4972,289273,400021466,43927,402974,Substitution,Angelo PRECIADO (in) comes off the bench to replace Alan FRANCO (out) (Ecuador),64',1,1,,
4973,289273,400021466,43927,448310,Substitution,Kevin RODRIGUEZ (in) comes off the bench to replace Enner VALENCIA (out) (Ecuador),64',1,1,,
4974,289273,400021466,43948,484850,Substitution,Maximilian BEIER (in) comes off the bench to replace Felix NMECHA (out) (Germany),64',1,1,,
4975,289273,400021466,43948,514188,Foul,Malick THIAW (Germany) commits a foul.,65',1,1,27.090950000000003,1.81824
4976,289273,400021466,,,Delay,Match paused for a hydration break,69',1,1,,
4977,289273,400021466,43927,389782,Substitution,Pervis ESTUPINAN (in) comes off the bench to replace Piero HINCAPIE (out) (Ecuador),71',1,1,,
4978,289273,400021466,,,Resume,Match resumed after interruption,72',1,1,,
4979,289273,400021466,43927,419020,Attempt at Goal,Gonzalo PLATA (Ecuador) attempts an effort on goal.,73',1,1,4.7760299999999996,49.0664575
4980,289273,400021466,43948,484848,Substitution,Pascal GROSS (in) comes off the bench to replace Florian WIRTZ (out) (Germany),73',1,1,,
4981,289273,400021466,43927,419020,Foul,Gonzalo PLATA (Ecuador) commits a foul.,75',1,1,23.01858,96.27797
4982,289273,400021466,43948,404353,Attempt at Goal,Leroy SANE (Germany) attempts an effort on goal.,76',1,1,87.74293,61.813430000000004
4983,289273,400021466,43927,441236,Goal Prevention,The goalkeeper of Ecuador pulls off a save.,76',1,1,95.08595,55.99933299999999
4984,289273,400021466,43927,448310,Attempt at Goal,Kevin RODRIGUEZ (Ecuador) attempts an effort on goal.,77',1,1,4.66336,40.915997
4985,289273,400021466,43927,424036,Corner,Pedro VITE (Ecuador) takes a corner kick.,77',1,1,0.28511000000000003,98.62662
4986,289273,400021466,43927,448310,Assist,Assisted by Kevin RODRIGUEZ.,77',1,1,4.50382,61.35235
4987,289273,400021466,43927,419020,Attempt at Goal,Gonzalo PLATA (Ecuador) attempts an effort on goal.,77',1,1,1.58921,53.487339
4988,289273,400021466,43927,419020,Goal!,Gonzalo PLATA (Ecuador) scores!!,77',2,1,1.58921,53.487339
4989,289273,400021466,43948,228912,Goal Prevention,The goalkeeper of Germany pulls off a save.,77',1,1,1.58921,53.487339
4990,289273,400021466,43948,484850,Foul,Maximilian BEIER (Germany) commits a foul.,84',2,1,56.186506,10.74963
4991,289273,400021466,43927,402985,Substitution,Jordy CAICEDO (in) comes off the bench to replace Nilson ANGULO (out) (Ecuador),85',2,1,,
4992,289273,400021466,43927,402979,Substitution,Felix TORRES (in) comes off the bench to replace John YEBOAH (out) (Ecuador),85',2,1,,
4993,289273,400021466,43927,448310,Foul,Kevin RODRIGUEZ (Ecuador) commits a foul.,85',2,1,,
4994,289273,400021466,43927,448310,Foul,Kevin RODRIGUEZ (Ecuador) commits a foul.,86',2,1,47.676402,16.37141
4995,289273,400021466,43927,389782,Foul,Pervis ESTUPINAN (Ecuador) commits a foul.,87',2,1,94.23145000000001,9.837
4996,289273,400021466,43948,430657,Corner,David RAUM (Germany) takes a corner kick.,88',2,1,100.0,0.0
4997,289273,400021466,43927,419020,Yellow card,Gonzalo PLATA (Ecuador) is booked by the referee.,89',2,1,74.7523,97.83051
4998,289273,400021466,43948,484851,Attempt at Goal,Deniz UNDAV (Germany) attempts an effort on goal.,90'+3',2,1,97.14701,66.91073
4999,289273,400021466,43948,484848,Attempt at Goal,Pascal GROSS (Germany) attempts an effort on goal.,90'+5',2,1,82.54212,40.116766
5000,289273,400021466,43948,484848,Foul,Pascal GROSS (Germany) commits a foul.,90'+6',2,1,19.16584,14.44955
5001,289273,400021466,,,End Time,The referee brings the second period to an end.,90'+8',2,1,,
5002,289273,400021466,,,Match end,The final whistle sounds.,98',2,1,,
5003,289273,400021471,43970,,Coin Toss,Sweden won the coin toss and chose to kick off,0',0,0,,
5004,289273,400021471,,,Start Time,The referee signals the start of the first period.,0',0,0,,
5005,289273,400021471,43970,489688,Corner,Yasin AYARI (Sweden) takes a corner kick.,1',0,0,0.47012,1.3143500000000001
5006,289273,400021471,43970,483276,Corner,Gabriel GUDMUNDSSON (Sweden) takes a corner kick.,2',0,0,0.34407,98.58361
5007,289273,400021471,43819,391646,Foul,Ritsu DOAN (Japan) commits a foul.,4',0,0,77.1769,62.32671
5008,289273,400021471,43970,502945,Attempt at Goal,Alexander BERNHARDSSON (Sweden) attempts an effort on goal.,6',0,0,16.024649999999998,60.4681
5009,289273,400021471,43819,405530,Goal Prevention,The goalkeeper of Japan pulls off a save.,6',0,0,3.17708,49.785938800000004
5010,289273,400021471,43819,430413,Offside,Ayase UEDA (Japan) is ruled offside.,7',0,0,,
5011,289273,400021471,43970,483276,Foul,Gabriel GUDMUNDSSON (Sweden) commits a foul.,8',0,0,55.803349999999995,16.961019999999998
5012,289273,400021471,43819,400514,Foul,Ao TANAKA (Japan) commits a foul.,10',0,0,45.652054,52.281257000000004
