,Date,Group,Stage,TeamID,TeamName,TeamAbbr,Formation,IdMatch,GameNum,StatsId,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,BallRecoveryTime,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,FinalThirdEntriesReceptionCentralChannel,FinalThirdEntriesReceptionInsideLeftChannel,FinalThirdEntriesReceptionInsideRightChannel,FinalThirdEntriesReceptionLeftChannel,FinalThirdEntriesReceptionRightChannel,FinalThirdPitchControl,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,PhaseAggregateAttackingTransition,PhaseAggregateBuildUpOpposed,PhaseAggregateBuildUpUnopposed,PhaseAggregateCounterattack,PhaseAggregateCounterPress,PhaseAggregateDefensiveTransition,PhaseAggregateFinalThird,PhaseAggregateHighBlock,PhaseAggregateHighPress,PhaseAggregateLongBall,PhaseAggregateLowBlock,PhaseAggregateLowPress,PhaseAggregateMidBlock,PhaseAggregateMidPress,PhaseAggregateProgression,PhaseAggregateRecovery,PhaseAggregateSetPieces,PitchControl,Possession,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
166,2026-07-02T23:00:00Z,,Round of 32,43963,Portugal,POR,4-2-3-1,400021526,83,151691,109',1.0,15.0,13.0,6.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,10.0,3.0,9.0,3.0,5.0,0.0,32.0,5.0,5.637138843536377,13.132241249084473,0.0,18.0,3.0,9.0,21.0,6.0,257.0,38.0,11.0,0.0,14639.5498046875,2135.18994140625,45297.87890625,6025.4599609375,48535.08203125,264.0,332.0,10.0,6.0,2.0,29.0,24.0,66.0,42.0,6.0,12.0,15.0,19.0,15.0,0.8333333134651184,6.0,5.0,7.0,2.0,1.0,,0.0,2.0,0.0,4.0,4.0,0.0,151.0,11.0,6.0,46.0,34.0,28.0,29.0,100.0,21.0,7.0,3.0,8.0,2.0,84.0,59.0,53.0,65.0,68.0,4.0,2.0,0.0,43.0,1.0,0.0,0.0,0.0,98.0,141.0,117.0,185.0,171.0,356.0,1.0,0.0,588.0,538.0,1.0,1.0,7.763539254665375,18.846936523914337,42.304790019989014,0.6966543383896351,11.549122631549835,15.719260275363922,14.347830414772034,7.69713968038559,9.832730144262314,1.2356297113001347,15.768416225910187,0.0,16.518057882785797,3.7222638726234436,19.420315325260162,5.8155253529548645,5.182382091879845,58.0,0.5528560876846313,133.0,93.0,7.0,16.0,196.0,410.0,212.0,0.0,1259.0,451.0,5.0,5.0,15.0,59.0,9.0,113.06151666666668,35.895347595214844,116633.1640625,1.9111474752426147,1.0
167,2026-07-02T23:00:00Z,,Round of 32,43938,Croatia,CRO,4-2-3-1,400021526,83,151691,109',0.0,13.0,15.0,3.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,10.0,4.0,5.0,6.0,3.0,2.0,30.0,5.0,5.706268310546875,21.24530601501465,0.0,24.0,5.0,5.0,21.0,6.0,291.0,43.0,6.0,0.0,14783.509765625,1922.1099853515625,47830.48046875,6006.25,47550.48046875,196.0,282.0,10.0,4.0,1.0,11.0,11.0,31.0,35.0,12.0,6.0,7.0,21.0,20.0,0.3333333432674408,1.0,1.0,14.0,1.0,2.0,,0.0,1.0,0.0,4.0,1.0,0.0,140.0,8.0,16.0,50.0,33.0,24.0,26.0,82.0,16.0,7.0,4.0,6.0,2.0,74.0,42.0,33.0,48.0,100.0,3.0,6.0,0.0,63.0,1.0,0.0,0.0,0.0,102.0,125.0,73.0,163.0,137.0,300.0,4.0,0.0,386.0,330.0,0.0,0.0,15.719260275363922,17.499829828739166,29.855942726135254,2.4578411132097244,7.147157192230225,7.763539254665375,15.399740636348724,1.7898952588438988,2.3642288520932198,4.213832318782806,37.03257739543915,0.3640950657427311,27.73047387599945,3.402998670935631,17.135249078273773,3.3227257430553436,6.573359668254852,41.0,0.37754589319229126,110.0,90.0,7.0,13.0,151.0,241.0,164.0,0.0,1279.0,446.0,4.0,4.0,7.0,41.0,14.0,113.06151666666668,33.522613525390625,118092.828125,1.1701843738555908,2.0
168,2026-07-03T03:00:00Z,,Round of 32,43971,Switzerland,SUI,4-2-3-1,400021527,85,151689,97',1.0,11.0,8.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,9.0,5.0,4.0,5.0,2.0,0.0,37.0,1.0,6.298739433288574,15.506985664367676,1.0,26.0,1.0,4.0,18.0,5.0,283.0,51.0,12.0,0.0,16065.2197265625,2100.030029296875,47684.71875,5618.3203125,43930.16015625,223.0,311.0,3.0,7.0,4.0,19.0,12.0,37.0,56.0,10.0,12.0,14.0,13.0,11.0,1.0,2.0,2.0,9.0,2.0,0.0,,0.0,2.0,0.0,2.0,2.0,0.0,178.0,8.0,25.0,69.0,44.0,28.0,36.0,107.0,22.0,10.0,7.0,13.0,1.0,87.0,53.0,37.0,53.0,101.0,3.0,13.0,0.0,65.0,1.0,0.0,0.0,0.0,75.0,95.0,86.0,182.0,74.0,256.0,0.0,0.0,451.0,371.0,0.0,0.0,16.430769860744476,14.462794363498688,27.525275945663452,2.403767593204975,9.281174093484879,14.357320964336395,12.090423703193665,3.887704387307167,4.931634292006493,5.621350184082985,24.01139885187149,1.2500884011387825,27.92537808418274,3.5532020032405853,20.356671512126923,2.8225520625710487,6.942543387413025,45.0,0.4065389037132263,94.0,100.0,9.0,24.0,172.0,269.0,196.0,0.0,1398.0,441.0,5.0,5.0,11.0,41.0,20.0,100.08801666666666,33.953895568847656,115398.453125,1.9014321565628052,0.0
169,2026-07-03T03:00:00Z,,Round of 32,43843,Algeria,ALG,4-1-2-3,400021527,85,151689,97',0.0,8.0,11.0,5.0,3.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,2.0,2.0,3.0,1.0,36.0,11.0,6.195054054260254,14.144640922546387,0.0,21.0,10.0,2.0,7.0,3.0,266.0,37.0,10.0,0.0,15680.0595703125,1728.81005859375,46838.8984375,6011.27001953125,42896.5,231.0,318.0,5.0,7.0,1.0,25.0,17.0,59.0,47.0,12.0,10.0,10.0,12.0,12.0,0.5,3.0,2.0,6.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,206.0,15.0,20.0,88.0,61.0,46.0,53.0,128.0,19.0,9.0,1.0,2.0,2.0,99.0,58.0,41.0,62.0,118.0,6.0,9.0,2.0,61.0,1.0,0.0,0.0,0.0,137.0,141.0,111.0,218.0,171.0,389.0,2.0,0.0,571.0,491.0,0.0,0.0,14.357320964336395,17.2496035695076,35.86248159408569,0.36583023611456156,13.729356229305267,16.430769860744476,13.122391700744629,5.594976618885994,11.261538416147232,2.570917457342148,11.271585524082184,0.612872838973999,19.099529087543488,4.205965623259544,19.765949249267578,6.882260739803314,4.257576912641525,54.0,0.5148277282714844,119.0,92.0,7.0,16.0,187.0,382.0,203.0,0.0,1342.0,463.0,5.0,5.0,13.0,59.0,18.0,100.08801666666666,32.64696502685547,113155.546875,0.7348044514656067,2.0
170,2026-07-03T18:00:00Z,,Round of 32,43976,Australia,AUS,3-4-3,400021515,88,151692,129',0.0,16.0,14.0,4.0,6.0,3.0,1.0,1.0,1.0,6.0,3.0,0.0,0.0,10.0,2.0,7.0,2.0,6.0,0.0,31.0,5.0,6.08414363861084,21.522294998168945,0.0,20.0,4.0,4.0,23.0,6.0,373.0,32.0,14.0,0.0,19888.529296875,2344.75,66568.8125,6547.2900390625,52758.55078125,262.0,363.0,11.0,5.0,5.0,18.0,20.0,37.0,56.0,12.0,14.0,17.0,26.0,20.0,0.75,3.0,3.0,9.0,1.0,1.0,,0.0,0.0,0.0,3.0,3.0,0.0,216.0,11.0,21.0,83.0,54.0,39.0,51.0,133.0,26.0,11.0,5.0,12.0,3.0,107.0,68.0,51.0,72.0,112.0,4.0,11.0,2.0,78.0,1.0,0.0,0.0,0.0,90.0,167.0,124.0,197.0,184.0,381.0,0.0,0.0,520.0,428.0,0.0,0.0,17.297933995723724,13.342636823654175,30.106130242347717,1.5254292637109756,5.846031010150909,9.739363938570023,15.367887914180756,3.821709007024765,4.945829510688782,4.087284952402115,39.98507261276245,0.16360442386940122,19.22314316034317,3.5736635327339172,15.136368572711945,4.2755793780088425,7.003992050886154,49.0,0.35366055369377136,132.0,119.0,15.0,30.0,236.0,285.0,266.0,0.0,1705.0,525.0,6.0,6.0,7.0,38.0,26.0,131.22560000000001,34.81078338623047,148107.9375,0.7398377656936646,0.0
171,2026-07-03T18:00:00Z,,Round of 32,43855,Egypt,EGY,4-4-2,400021515,88,151692,129',1.0,14.0,16.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,8.0,0.0,0.0,8.0,3.0,5.0,4.0,6.0,1.0,23.0,15.0,5.855156898498535,17.85849952697754,0.0,14.0,13.0,7.0,22.0,3.0,304.0,56.0,12.0,0.0,17911.240234375,1911.5,59879.51171875,6179.0,56564.2109375,263.0,372.0,2.0,8.0,7.0,22.0,34.0,60.0,42.0,14.0,12.0,12.0,28.0,23.0,1.0,1.0,1.0,12.0,1.0,1.0,,0.0,1.0,0.0,2.0,0.0,0.0,211.0,10.0,18.0,80.0,50.0,40.0,52.0,136.0,27.0,20.0,7.0,7.0,10.0,104.0,66.0,46.0,66.0,128.0,3.0,7.0,10.0,69.0,1.0,0.0,0.0,0.0,128.0,194.0,230.0,263.0,289.0,552.0,3.0,1.0,729.0,638.0,0.0,0.0,9.739363938570023,14.821656048297882,45.93589901924133,0.8572268299758434,11.212445795536041,17.297933995723724,20.636776089668274,2.4082308635115623,4.873800650238991,2.036385051906109,13.11652809381485,0.33105059992522,23.37801456451416,3.7302695214748383,15.54618924856186,3.51930595934391,4.9880500882864,51.0,0.5300811529159546,222.0,84.0,15.0,19.0,205.0,511.0,224.0,0.0,1543.0,493.0,5.0,5.0,9.0,62.0,19.0,131.22560000000001,35.17372131347656,142445.46875,1.2333662509918213,2.0
172,2026-07-03T22:00:00Z,,Round of 32,43922,Argentina,ARG,4-4-2,400021521,86,151694,124',2.0,22.0,16.0,5.0,5.0,2.0,3.0,0.0,4.0,5.0,6.0,0.0,2.0,15.0,6.0,5.0,12.0,7.0,6.0,33.0,5.0,5.543211460113525,15.223285675048828,0.0,26.0,5.0,8.0,19.0,6.0,289.0,51.0,12.0,0.0,15607.05078125,1738.4500732421875,53714.87109375,6157.01025390625,63405.140625,371.0,454.0,25.0,18.0,11.0,28.0,24.0,67.0,51.0,13.0,12.0,14.0,19.0,17.0,0.6000000238418579,3.0,3.0,11.0,3.0,2.0,,0.0,2.0,0.0,5.0,2.0,0.0,229.0,14.0,16.0,75.0,65.0,43.0,45.0,189.0,29.0,24.0,7.0,9.0,6.0,125.0,100.0,73.0,89.0,134.0,12.0,10.0,5.0,110.0,1.0,0.0,0.0,0.0,135.0,135.0,156.0,238.0,188.0,426.0,3.0,0.0,862.0,800.0,0.0,0.0,5.15226237475872,15.702132880687714,51.29724144935608,0.6220579613000154,9.04805213212967,12.653006613254547,19.37330514192581,4.524026066064835,8.518733084201813,0.909904669970274,20.592796802520752,0.20986683666706085,17.027127742767334,4.74526509642601,14.187557995319366,4.7804150730371475,3.6029133945703506,50.0,0.5924044251441956,183.0,146.0,22.0,25.0,223.0,652.0,248.0,0.0,1330.0,474.0,5.0,5.0,11.0,65.0,15.0,138.60971666666669,33.51842498779297,140622.515625,2.7274632453918457,1.0
173,2026-07-03T22:00:00Z,,Round of 32,43850,Cabo Verde,CPV,4-1-4-1,400021521,86,151694,124',2.0,16.0,22.0,12.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,0.0,5.0,2.0,7.0,5.0,11.0,3.0,29.0,5.0,5.554801940917969,25.058462142944336,0.0,14.0,3.0,8.0,19.0,5.0,415.0,49.0,13.0,0.0,15411.669921875,2143.2900390625,58251.01953125,5691.830078125,59740.08984375,206.0,293.0,9.0,5.0,5.0,26.0,16.0,30.0,45.0,12.0,12.0,16.0,40.0,31.0,0.7272727489471436,8.0,8.0,8.0,2.0,3.0,,0.0,1.0,1.0,2.0,3.0,0.0,177.0,10.0,22.0,83.0,62.0,46.0,51.0,119.0,14.0,5.0,2.0,4.0,0.0,80.0,52.0,36.0,48.0,94.0,3.0,13.0,0.0,51.0,1.0,0.0,0.0,0.0,100.0,180.0,97.0,175.0,202.0,377.0,2.0,1.0,491.0,425.0,0.0,0.0,12.566165626049042,16.41716957092285,34.243446588516235,1.5920933336019516,3.6486338824033737,5.15226237475872,13.015879690647125,2.1115196868777275,1.7521942034363747,4.315192997455597,44.89828646183014,0.5956558976322412,26.513448357582092,2.7554720640182495,18.084733188152313,1.7380272969603539,5.987925082445145,48.0,0.341304749250412,135.0,87.0,4.0,18.0,160.0,335.0,178.0,0.0,1359.0,474.0,6.0,6.0,7.0,35.0,18.0,138.60971666666669,33.61109161376953,141237.90625,0.5160866379737854,1.0
174,2026-07-04T01:30:00Z,,Round of 32,43926,Colombia,COL,4-1-2-3,400021517,87,151693,98',1.0,20.0,8.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,11.0,5.0,10.0,8.0,9.0,3.0,19.0,11.0,5.592661380767822,13.854999542236328,1.0,17.0,10.0,3.0,17.0,5.0,217.0,52.0,10.0,0.0,12929.6298828125,1830.239990234375,40575.6875,5352.3798828125,46725.859375,223.0,289.0,7.0,7.0,10.0,22.0,13.0,53.0,35.0,14.0,10.0,10.0,11.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,,0.0,1.0,0.0,4.0,0.0,0.0,166.0,13.0,19.0,63.0,41.0,26.0,31.0,110.0,20.0,12.0,5.0,5.0,2.0,83.0,57.0,40.0,49.0,94.0,5.0,10.0,2.0,60.0,1.0,0.0,0.0,0.0,115.0,169.0,136.0,220.0,200.0,420.0,2.0,0.0,598.0,540.0,0.0,0.0,7.3540665209293365,15.173079073429108,46.39431536197662,1.4496451243758202,8.692771196365356,11.883541941642761,13.946455717086792,7.789845764636993,3.2271474599838257,3.22909876704216,18.41968446969986,0.8249753154814243,27.380084991455078,2.7477525174617767,13.042081892490387,3.792288154363632,3.93974632024765,47.0,0.5459076166152954,156.0,102.0,12.0,16.0,163.0,442.0,179.0,0.0,1153.0,416.0,4.0,4.0,7.0,57.0,15.0,104.69055,33.87578582763672,107413.796875,1.7975832223892212,2.0
175,2026-07-04T01:30:00Z,,Round of 32,43860,Ghana,GHA,4-1-2-3,400021517,87,151693,98',0.0,8.0,20.0,8.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,0.0,29.0,6.0,5.496479511260986,22.46381950378418,0.0,21.0,3.0,2.0,15.0,2.0,297.0,37.0,14.0,0.0,12314.359375,1991.6800537109375,39486.5,5202.14013671875,46556.23046875,147.0,218.0,5.0,3.0,7.0,11.0,12.0,43.0,36.0,10.0,14.0,16.0,22.0,22.0,0.875,7.0,7.0,12.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,166.0,10.0,26.0,77.0,46.0,34.0,41.0,90.0,16.0,3.0,1.0,5.0,1.0,73.0,41.0,28.0,36.0,88.0,1.0,11.0,1.0,51.0,1.0,0.0,0.0,0.0,62.0,78.0,55.0,87.0,108.0,195.0,0.0,0.0,390.0,329.0,0.0,0.0,11.883541941642761,12.000467628240585,38.840097188949585,1.3901159167289734,4.469896852970123,7.3540665209293365,12.403211742639542,4.264829680323601,4.702369123697281,4.28207665681839,19.582495093345642,0.21357224322855473,32.44313299655914,5.119118466973305,17.87533164024353,3.908560797572136,6.624487042427063,53.0,0.3860885798931122,71.0,65.0,3.0,17.0,135.0,259.0,152.0,0.0,1060.0,397.0,5.0,5.0,7.0,43.0,16.0,104.69055,33.83384704589844,105550.9140625,0.26498109102249146,3.0
176,2026-07-04T17:00:00Z,,Round of 16,43899,Canada,CAN,4-4-2,400021530,90,151695,100',0.0,10.0,5.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,6.0,2.0,2.0,3.0,4.0,1.0,21.0,2.0,6.022339820861816,13.990062713623047,0.0,13.0,2.0,11.0,27.0,5.0,273.0,57.0,14.0,0.0,17194.009765625,3069.2900390625,46068.640625,6918.25,42982.98046875,165.0,259.0,10.0,9.0,3.0,21.0,18.0,65.0,48.0,24.0,13.0,17.0,6.0,6.0,0.25,1.0,1.0,1.0,0.0,3.0,,0.0,0.0,0.0,1.0,3.0,0.0,167.0,13.0,11.0,50.0,31.0,22.0,26.0,95.0,25.0,12.0,5.0,8.0,4.0,92.0,52.0,42.0,64.0,94.0,6.0,3.0,1.0,53.0,1.0,0.0,0.0,0.0,75.0,134.0,83.0,159.0,133.0,292.0,2.0,0.0,368.0,282.0,0.0,0.0,20.1225608587265,15.195555984973907,24.1139754652977,0.8847962133586407,12.086763978004456,16.67642742395401,18.86090636253357,5.96989206969738,6.276482343673706,4.137241840362549,4.814725369215012,0.7245628163218498,37.70252764225006,5.179877579212189,16.04922115802765,4.7090839594602585,12.470711767673492,61.0,0.3753602206707001,97.0,77.0,12.0,20.0,194.0,169.0,214.0,0.0,1407.0,528.0,5.0,5.0,5.0,66.0,24.0,105.32938333333334,34.24699401855469,116233.171875,0.6826915740966797,4.0
177,2026-07-04T17:00:00Z,,Round of 16,43872,Morocco,MAR,4-2-3-1,400021530,90,151695,100',3.0,5.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,4.0,2.0,2.0,29.0,1.0,5.625113487243652,10.405865669250488,1.0,15.0,1.0,1.0,6.0,1.0,189.0,41.0,24.0,0.0,13717.849609375,2780.820068359375,41762.5078125,5720.509765625,44818.421875,218.0,301.0,3.0,2.0,3.0,5.0,18.0,30.0,46.0,14.0,23.0,26.0,26.0,18.0,1.0,3.0,3.0,3.0,3.0,0.0,,0.0,2.0,1.0,1.0,2.0,0.0,144.0,8.0,19.0,67.0,44.0,33.0,40.0,85.0,17.0,9.0,7.0,9.0,0.0,60.0,32.0,21.0,33.0,92.0,2.0,9.0,0.0,55.0,1.0,0.0,0.0,0.0,82.0,91.0,78.0,145.0,106.0,251.0,3.0,0.0,499.0,420.0,0.0,0.0,16.67642742395401,12.271636724472046,40.71790277957916,2.2781815379858017,14.55489844083786,20.1225608587265,4.33589406311512,3.1623274087905884,4.412511736154556,3.966148942708969,21.833166480064392,1.3353869318962097,13.41613233089447,4.468221217393875,14.085914194583893,4.602579027414322,6.8046897649765015,38.0,0.506773829460144,82.0,64.0,7.0,26.0,177.0,300.0,203.0,0.0,1130.0,452.0,5.0,5.0,8.0,34.0,23.0,105.32938333333334,35.27830123901367,108800.109375,0.8546294569969177,4.0
178,2026-07-04T21:00:00Z,,Round of 16,43928,Paraguay,PAR,5-4-1,400021533,89,151696,101',0.0,5.0,15.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,13.0,3.0,5.513406276702881,20.4818058013916,0.0,7.0,3.0,2.0,6.0,0.0,268.0,56.0,10.0,0.0,11432.75,1935.0799560546875,38951.328125,4604.91015625,47483.83984375,67.0,125.0,1.0,4.0,5.0,5.0,7.0,12.0,40.0,13.0,11.0,10.0,25.0,21.0,0.800000011920929,4.0,4.0,12.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,144.0,10.0,30.0,48.0,15.0,6.0,8.0,46.0,16.0,3.0,3.0,5.0,1.0,80.0,28.0,19.0,39.0,64.0,0.0,9.0,0.0,21.0,1.0,0.0,0.0,0.0,23.0,32.0,14.0,44.0,25.0,69.0,0.0,0.0,191.0,108.0,0.0,0.0,32.05929696559906,7.161571830511093,12.930360436439514,3.3716388046741486,7.6875172555446625,9.380053728818893,3.1831763684749603,1.9602194428443909,1.5521888621151447,15.6538724899292,50.263965129852295,0.34110976848751307,14.488334953784943,1.3058834709227085,15.688347816467285,4.611952602863312,12.15122938156128,37.0,0.22479188442230225,20.0,46.0,2.0,20.0,105.0,62.0,125.0,0.0,943.0,323.0,4.0,4.0,2.0,20.0,19.0,103.37376666666667,34.684669494628906,104407.9140625,0.12933765351772308,0.0
179,2026-07-04T21:00:00Z,,Round of 16,43946,France,FRA,4-2-3-1,400021533,89,151696,101',0.0,15.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,5.0,3.0,9.0,5.0,10.0,2.0,36.0,3.0,5.535788536071777,8.010391235351562,1.0,21.0,3.0,12.0,20.0,0.0,95.0,23.0,12.0,0.0,12082.5703125,1548.719970703125,39732.44921875,4312.330078125,47157.52734375,232.0,314.0,14.0,6.0,9.0,35.0,31.0,86.0,37.0,11.0,14.0,12.0,17.0,11.0,0.0,1.0,0.0,7.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,141.0,2.0,9.0,32.0,25.0,19.0,21.0,114.0,13.0,10.0,5.0,8.0,3.0,96.0,79.0,70.0,82.0,64.0,2.0,4.0,3.0,49.0,1.0,0.0,0.0,0.0,85.0,82.0,100.0,121.0,146.0,267.0,0.0,0.0,587.0,526.0,1.0,1.0,9.380053728818893,15.830467641353607,41.67023003101349,1.5177990309894085,23.73247593641281,32.05929696559906,33.147132396698,7.2925761342048645,3.226844221353531,1.0651547461748123,3.6934036761522293,0.19995402544736862,6.924844533205032,2.751091681420803,18.398550152778625,4.187542945146561,6.416953355073929,63.0,0.6669976115226746,97.0,108.0,11.0,23.0,161.0,438.0,184.0,0.0,986.0,319.0,2.0,2.0,16.0,80.0,17.0,103.37376666666667,36.52326965332031,104833.6015625,1.9269136190414429,3.0
180,2026-07-05T20:00:00Z,,Round of 16,43924,Brazil,BRA,4-1-2-3,400021532,91,151698,102',0.0,14.0,9.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,9.0,3.0,3.0,4.0,5.0,1.0,30.0,6.0,5.74965763092041,25.226877212524414,0.0,16.0,6.0,5.0,16.0,0.0,401.0,69.0,4.0,0.0,14204.9296875,1821.6900634765625,44496.22265625,5521.39990234375,47255.21875,127.0,185.0,8.0,1.0,5.0,18.0,14.0,51.0,38.0,7.0,6.0,5.0,13.0,12.0,0.6000000238418579,3.0,3.0,4.0,1.0,2.0,,0.0,1.0,0.0,1.0,1.0,0.0,122.0,4.0,6.0,28.0,15.0,13.0,18.0,77.0,25.0,12.0,10.0,19.0,2.0,69.0,50.0,47.0,57.0,57.0,1.0,1.0,1.0,36.0,1.0,0.0,0.0,0.0,88.0,109.0,100.0,161.0,136.0,297.0,1.0,0.0,347.0,298.0,2.0,1.0,16.21355414390564,9.196961671113968,35.16720533370972,2.8086358681321144,6.803874671459198,8.798100799322128,23.40577393770218,6.628748774528503,5.1804110407829285,2.5858867913484573,28.3656507730484,0.2011580392718315,26.568639278411865,3.8551345467567444,22.227774560451508,4.0870580822229385,4.085158556699753,48.0,0.3209683299064636,111.0,87.0,8.0,17.0,99.0,264.0,116.0,0.0,1161.0,405.0,4.0,4.0,11.0,44.0,13.0,107.71805,33.33204650878906,113299.4609375,2.5651779174804688,1.0
181,2026-07-05T20:00:00Z,,Round of 16,43961,Norway,NOR,4-1-2-3,400021532,91,151698,102',2.0,9.0,14.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,7.0,4.0,4.0,5.0,2.0,1.0,28.0,2.0,6.1109161376953125,16.02680015563965,0.0,19.0,1.0,5.0,17.0,3.0,185.0,23.0,7.0,0.0,14303.240234375,2249.590087890625,48823.30859375,5419.35009765625,49699.55078125,274.0,345.0,10.0,5.0,6.0,19.0,25.0,46.0,28.0,6.0,6.0,8.0,27.0,22.0,0.75,4.0,3.0,8.0,2.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,193.0,7.0,22.0,74.0,54.0,43.0,45.0,135.0,15.0,7.0,5.0,6.0,2.0,104.0,74.0,62.0,73.0,77.0,1.0,10.0,1.0,54.0,1.0,0.0,0.0,0.0,71.0,164.0,129.0,184.0,180.0,364.0,1.0,0.0,683.0,627.0,0.0,0.0,8.798100799322128,17.106321454048157,45.78120410442352,0.7312686182558537,12.124111503362656,16.21355414390564,16.858620941638947,5.355969816446304,3.86098176240921,3.649243339896202,30.283862352371216,0.41551245376467705,14.243081212043762,0.3969500306993723,9.831500798463821,6.282662600278854,3.6397773772478104,51.0,0.6073088049888611,156.0,151.0,8.0,31.0,168.0,512.0,199.0,0.0,1212.0,424.0,4.0,4.0,10.0,56.0,14.0,107.71805,33.09673309326172,120495.0390625,1.4102380275726318,0.0
